risk_id,l1,l2,l3,l4_label,match_rank_for_policy,similarity,document_id,year,period,title,title_clean,issuing_institution,doc_type_source_label,publication_source,subject_classification,url,pdf_url,source_quote,source_quote_type,policy_reference,korean_policy_definition
RISK-REF-0984,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Legal challenges,Copyright challenges (copyright-infringing output),3,0.597736156285868,policy_nl_trend|SH2_PLC20250356267,2025,2022-2026,생성형 인공지능 결과물에 의한 저작권 분쟁 예방 안내서,생성형 인공지능 결과물에 의한 저작권 분쟁 예방 안내서,한국저작권위원회,정책자료,"저작권관계자료, 2025-03",문화체육관광 > 문화예술,,,생성형 인공지능 결과물에 의한 저작권 분쟁 예방 안내서,official_title,"한국저작권위원회 (2025), 「생성형 인공지능 결과물에 의한 저작권 분쟁 예방 안내서」","한국 정책보고서에서는 이 위험을 “생성형 인공지능 결과물에 의한 저작권 분쟁 예방 안내서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (copyright-infringing output)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),2,0.6668273751317486,policy_nl_ai_search_storage|UH1_00000132179395,2020,2017-2021,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제 = Study on technology & environment change and intellectual property system : issue and challenges in the patent by AI technology development,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제,"한국지식재산연구원, 202012 대전 : 특허청",정책보고서,,산업·통상·중소기업 > 산업진흥·고도화,,,기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제,official_title,"한국지식재산연구원, 202012 대전 : 특허청 (2020), 「기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제」","한국 정책보고서에서는 이 위험을 “기술 및 환경변화에 따른 지식재산 법제도 개선방안 : 인공 지능 (AI) 기술발전에 따른 특허 분야의 쟁점과 과제”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),2,0.6408468684268034,policy_nl_ai_search_storage|UH1_00000141642493,2022,2022-2026,"(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT = (2022) copyright industry issues in the next-generation digital environment","(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT",한국저작권위원회,정책보고서,,,,,"(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT",official_title,"한국저작권위원회 (2022), 「(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT」","한국 정책보고서에서는 이 위험을 “(2022) 차세대 디지털 환경에서의 저작권 산업 이슈 : 인공 지능 (AI), 인공 지능 학습용 테이터셋, 블록체인, 스마트 계약, 메타버스, NFT”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),4,0.6367575057015177,policy_nl_trend|SH2_PLC20240321515,2024,2022-2026,생성형 AI를 둘러싼 최근 저작권 분쟁 동향과 시사점,생성형 AI를 둘러싼 최근 저작권 분쟁 동향과 시사점,한국법제연구원,정책자료,,일반공공행정 > 국정홍보,,,생성형 AI를 둘러싼 최근 저작권 분쟁 동향과 시사점,official_title,"한국법제연구원 (2024), 「생성형 AI를 둘러싼 최근 저작권 분쟁 동향과 시사점」","한국 정책보고서에서는 이 위험을 “생성형 AI를 둘러싼 최근 저작권 분쟁 동향과 시사점”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),4,0.6343119986019562,policy_nl_trend|SH2_PLC20260364483,2025,2022-2026,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,한국언론진흥재단,보고서,"미디어 이슈 리포트, 2025년 5호",문화체육관광 > 문화체육관광일반,,,미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제,official_title,"한국언론진흥재단 (2025), 「미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제」","한국 정책보고서에서는 이 위험을 “미디어 이슈 리포트 2025년 5호 : 생성형 AI 관련 해외의 저작권 분쟁 사례와 과제”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),2,0.6213815911517916,policy_nl_ai_search_storage|UH1_00000138077868,2022,2022-2026,인공 지능 (AI)과 지식재산백서 : 인공 지능 관련 지식재산 이슈의 국내외 논의동향,인공 지능 (AI)과 지식재산백서 : 인공 지능 관련 지식재산 이슈의 국내외 논의동향,특허청 특허심사기획국,정책보고서,,,,,인공 지능 (AI)과 지식재산백서 : 인공 지능 관련 지식재산 이슈의 국내외 논의동향,official_title,"특허청 특허심사기획국 (2022), 「인공 지능 (AI)과 지식재산백서 : 인공 지능 관련 지식재산 이슈의 국내외 논의동향」","한국 정책보고서에서는 이 위험을 “인공 지능 (AI)과 지식재산백서 : 인공 지능 관련 지식재산 이슈의 국내외 논의동향”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),5,0.6164226050298172,policy_nl_trend|SH2_PLC20240324704,2023,2022-2026,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,정보통신정책연구원,보고서,"KISDI Perspectives, 2023 April No.1","통신 > 방송통신, 산업·통상·중소기업 > 산업진흥·고도화",,,인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로,official_title,"정보통신정책연구원 (2023), 「인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로」","한국 정책보고서에서는 이 위험을 “인공지능의 창작물에 관련한 판례 및 정책 동향 : 특허권 및 저작권을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),5,0.6144066745214395,policy_nl_trend|SH2_PLC20240318827,2023,2022-2026,생성형 AI와 저작권 현안,생성형 AI와 저작권 현안,정보통신정책연구원,보고서,"KISDI AI Outlook, 2023년 Vol.13","과학기술 > 과학기술연구, 산업·통상·중소기업 > 산업진흥·고도화",,,생성형 AI와 저작권 현안,official_title,"정보통신정책연구원 (2023), 「생성형 AI와 저작권 현안」","한국 정책보고서에서는 이 위험을 “생성형 AI와 저작권 현안”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0985,Socioeconomic and environmental harms,Intellectual-property and copyright harms,Legal challenges,Copyright challenges (uncertain intellectual property status of AI-generated content),4,0.6080301425057472,policy_nl_trend|SH2_PLC20220291719,2022,2022-2026,인공지능 기술과 저작권 관련 이슈,인공지능 기술과 저작권 관련 이슈,한국저작권보호원,정책자료,,,,,인공지능 기술과 저작권 관련 이슈,official_title,"한국저작권보호원 (2022), 「인공지능 기술과 저작권 관련 이슈」","한국 정책보고서에서는 이 위험을 “인공지능 기술과 저작권 관련 이슈”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Copyright challenges (uncertain intellectual property status of AI-generated content)' 위험으로 정의한다."
RISK-REF-0986,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (trend toward market concentration),2,0.6375571230656976,policy_nl_trend|SH2_PLC20250358040,2025,2022-2026,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,국회입법조사처,보고서,"NARS 현안분석, 제362호",산업·통상·중소기업 > 산업진흥·고도화,,,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,official_title,"국회입법조사처 (2025), 「인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형」","한국 정책보고서에서는 이 위험을 “인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (trend toward market concentration)' 위험으로 정의한다."
RISK-REF-0986,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (trend toward market concentration),1,0.6277437766699713,policy_nl_trend|SH2_PLC20240323485,2024,2022-2026,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,산업연구원,정책자료,"i-KIET 산업경제이슈, 제167호",산업·통상·중소기업 > 산업진흥·고도화,,,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,official_title,"산업연구원 (2024), 「AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정」","한국 정책보고서에서는 이 위험을 “AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (trend toward market concentration)' 위험으로 정의한다."
RISK-REF-0986,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (trend toward market concentration),3,0.5663382351134678,policy_nl_ai_search_storage|UH1_00000131806832,2020,2017-2021,인공 지능 (AI) 로봇 시장,인공 지능 (AI) 로봇 시장,연구개발특구진흥재단,정책보고서,,산업·통상·중소기업 > 산업진흥·고도화,,,인공 지능 (AI) 로봇 시장,official_title,"연구개발특구진흥재단 (2020), 「인공 지능 (AI) 로봇 시장」","한국 정책보고서에서는 이 위험을 “인공 지능 (AI) 로봇 시장”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (trend toward market concentration)' 위험으로 정의한다."
RISK-REF-0987,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (negative effects of increased market concentration),3,0.6303757576772531,policy_nl_trend|SH2_PLC20250358040,2025,2022-2026,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,국회입법조사처,보고서,"NARS 현안분석, 제362호",산업·통상·중소기업 > 산업진흥·고도화,,,인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형,official_title,"국회입법조사처 (2025), 「인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형」","한국 정책보고서에서는 이 위험을 “인공지능(AI) 3대 강국 도약을 위한 양손잡이 전략 : 자원·인프라 공급 정책과 경쟁력 있는 AI 시장 환경 조성 정책의 균형”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (negative effects of increased market concentration)' 위험으로 정의한다."
RISK-REF-0987,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (negative effects of increased market concentration),5,0.6133345879576091,policy_nl_trend|SH2_PLC20240323485,2024,2022-2026,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,산업연구원,정책자료,"i-KIET 산업경제이슈, 제167호",산업·통상·중소기업 > 산업진흥·고도화,,,AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정,official_title,"산업연구원 (2024), 「AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정」","한국 정책보고서에서는 이 위험을 “AI 기술 특이점 도래에 대응하는 제조업 SW 핵심인재 확보 전략의 필요성 : AI로 인한 미래 산업구조 재편 방향은 규제·데이터·인력이 결정”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (negative effects of increased market concentration)' 위험으로 정의한다."
RISK-REF-0987,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,"Environmental, economical, and societal challenges",Concentration of market power (negative effects of increased market concentration),2,0.5972753214047324,policy_nl_trend|SH2_PLC20240319811,2023,2022-2026,미국의 AI 규제 동향 및 시사점,미국의 AI 규제 동향 및 시사점,(재)한국지식재산연구원,보고서,"IP Focus, 제2023-02호",산업·통상·중소기업 > 산업진흥·고도화,,,미국의 AI 규제 동향 및 시사점,official_title,"(재)한국지식재산연구원 (2023), 「미국의 AI 규제 동향 및 시사점」","한국 정책보고서에서는 이 위험을 “미국의 AI 규제 동향 및 시사점”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Concentration of market power (negative effects of increased market concentration)' 위험으로 정의한다."
RISK-REF-0988,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,"Environmental, economical, and societal challenges",Impact on labor markets (job loss and displacement),2,0.6542000506074858,policy_nl_trend|SH2_PLC20180223939,2018,2017-2021,"인공지능, 로봇 등이 일자리에 미치는 영향에 관한 인식 : 자연과학, 공학, 제조 분야 재직자를 중심으로","인공지능, 로봇 등이 일자리에 미치는 영향에 관한 인식 : 자연과학, 공학, 제조 분야 재직자를 중심으로",한국직업능력개발원,통계자료,"KRIVET Issue Brief, 145호","사회복지 > 고용노동, 과학기술 > 과학기술연구",,,"인공지능, 로봇 등이 일자리에 미치는 영향에 관한 인식 : 자연과학, 공학, 제조 분야 재직자를 중심으로",official_title,"한국직업능력개발원 (2018), 「인공지능, 로봇 등이 일자리에 미치는 영향에 관한 인식 : 자연과학, 공학, 제조 분야 재직자를 중심으로」","한국 정책보고서에서는 이 위험을 “인공지능, 로봇 등이 일자리에 미치는 영향에 관한 인식 : 자연과학, 공학, 제조 분야 재직자를 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (job loss and displacement)' 위험으로 정의한다."
RISK-REF-0988,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,"Environmental, economical, and societal challenges",Impact on labor markets (job loss and displacement),1,0.64082649740382,policy_nl_trend|SH2_PLC20250355905,2024,2022-2026,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,한국고용정보원,보고서,"기본연구, 2024-23",사회복지 > 고용노동,,,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,official_title,"한국고용정보원 (2024), 「디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로」","한국 정책보고서에서는 이 위험을 “디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (job loss and displacement)' 위험으로 정의한다."
RISK-REF-0988,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,"Environmental, economical, and societal challenges",Impact on labor markets (job loss and displacement),5,0.6252419384165833,policy_nl_trend|SH2_PLC20250345249,2024,2022-2026,산업별 인공지능 도입의 노동시장 영향과 정책과제,산업별 인공지능 도입의 노동시장 영향과 정책과제,산업연구원,보고서,"KIET ISSUE PAPER, 2024-10","과학기술 > 과학기술진흥, 사회복지 > 고용노동",,,산업별 인공지능 도입의 노동시장 영향과 정책과제,official_title,"산업연구원 (2024), 「산업별 인공지능 도입의 노동시장 영향과 정책과제」","한국 정책보고서에서는 이 위험을 “산업별 인공지능 도입의 노동시장 영향과 정책과제”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (job loss and displacement)' 위험으로 정의한다."
RISK-REF-0988,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,"Environmental, economical, and societal challenges",Impact on labor markets (job loss and displacement),4,0.585910481840081,policy_nl_trend|SH2_PLC20160158753,2016,2012-2016,인공지능과 일자리의 미래,인공지능과 일자리의 미래,한국노동연구원,정책자료,,산업·통상·중소기업 > 에너지및자원개발,,,인공지능과 일자리의 미래,official_title,"한국노동연구원 (2016), 「인공지능과 일자리의 미래」","한국 정책보고서에서는 이 위험을 “인공지능과 일자리의 미래”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (job loss and displacement)' 위험으로 정의한다."
RISK-REF-0989,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Environmental, economical, and societal challenges",Impact on labor markets (rising inequalities),5,0.6542868081992793,policy_nl_trend|SH2_PLC20240326454,2024,2022-2026,인공지능으로 인한 노동시장의 변화와 정책방향,인공지능으로 인한 노동시장의 변화와 정책방향,한국개발연구원,보고서,"연구보고서 , 2023-03","산업·통상·중소기업 > 산업진흥·고도화, 사회복지 > 고용노동",,,인공지능으로 인한 노동시장의 변화와 정책방향,official_title,"한국개발연구원 (2024), 「인공지능으로 인한 노동시장의 변화와 정책방향」","한국 정책보고서에서는 이 위험을 “인공지능으로 인한 노동시장의 변화와 정책방향”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (rising inequalities)' 위험으로 정의한다."
RISK-REF-0989,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,"Environmental, economical, and societal challenges",Impact on labor markets (rising inequalities),5,0.6329305853524576,policy_nl_trend|SH2_PLC20250355905,2024,2022-2026,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,한국고용정보원,보고서,"기본연구, 2024-23",사회복지 > 고용노동,,,디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로,official_title,"한국고용정보원 (2024), 「디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로」","한국 정책보고서에서는 이 위험을 “디지털 전환과 노동시장 : 인공지능 기술이 미치는 영향을 중심으로”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Impact on labor markets (rising inequalities)' 위험으로 정의한다."
RISK-REF-0990,Socioeconomic and environmental harms,Environmental harm,"Environmental, economical, and societal challenges",Environmental cost (energy consumption),5,0.5960846455545319,policy_nl_ai_search_storage|UH1_00000139342269,2021,2017-2021,머신러닝 으로 도시 블록 형태에 따른 에너지 소비를 예측하는 방법 = Predicting energy consumption according to urban block forms by machine learning approaches,머신러닝 으로 도시 블록 형태에 따른 에너지 소비를 예측하는 방법,교육부,정책보고서,,통신 > 방송통신,,,머신러닝 으로 도시 블록 형태에 따른 에너지 소비를 예측하는 방법,official_title,"교육부 (2021), 「머신러닝 으로 도시 블록 형태에 따른 에너지 소비를 예측하는 방법」","한국 정책보고서에서는 이 위험을 “머신러닝 으로 도시 블록 형태에 따른 에너지 소비를 예측하는 방법”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Environmental cost (energy consumption)' 위험으로 정의한다."
RISK-REF-0991,Socioeconomic and environmental harms,Environmental harm,"Environmental, economical, and societal challenges",Environmental cost (water consumption),5,0.6159486267257982,policy_nl_ai_search_storage|SH2_PLC20220289543,2020,2017-2021,딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),한국환경연구원,정책보고서,"KEI 연구보고서, 2020-17",환경 > 해양환경,,,딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),official_title,"한국환경연구원 (2020), 「딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ)」","한국 정책보고서에서는 이 위험을 “딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ)”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Environmental cost (water consumption)' 위험으로 정의한다."
RISK-REF-0991,Socioeconomic and environmental harms,Environmental harm,"Environmental, economical, and societal challenges",Environmental cost (water consumption),3,0.6152146985484115,policy_nl_ai_search_storage|UH1_00000139294193,2020,2017-2021,딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구. 1 = A study on marine pollution prediction using deep learning and its application. 1,딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구. 1,KEI(한국환경정책·평가연구원),정책보고서,,환경 > 상하수도·수질,,,딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구. 1,official_title,"KEI(한국환경정책·평가연구원) (2020), 「딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구. 1」","한국 정책보고서에서는 이 위험을 “딥러닝 을 활용한 해양오염 예측도구 개발 및 적용 연구. 1”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Environmental cost (water consumption)' 위험으로 정의한다."
RISK-REF-0991,Socioeconomic and environmental harms,Environmental harm,"Environmental, economical, and societal challenges",Environmental cost (water consumption),5,0.6124518652028317,policy_nl_trend|SH2_PLC20220289543,2020,2017-2021,딥러닝을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),딥러닝을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),한국환경연구원,정책자료,"KEI 연구보고서, 2020-17",환경 > 해양환경,,,딥러닝을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ),official_title,"한국환경연구원 (2020), 「딥러닝을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ)」","한국 정책보고서에서는 이 위험을 “딥러닝을 활용한 해양오염 예측도구 개발 및 적용 연구(Ⅰ)”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Environmental cost (water consumption)' 위험으로 정의한다."
RISK-REF-0991,Socioeconomic and environmental harms,Environmental harm,"Environmental, economical, and societal challenges",Environmental cost (water consumption),2,0.6081931208766869,policy_nl_ai_search_storage|UH1_00000137574125,2021,2017-2021,드론과 인공지능 활용 수계 오염원 탐지 및 물환경 관리 방안 마련 : 1년차 보고서 = Detecting water pollution sources and preparing water environment management plans using drones and artificial intelligence,드론과 인공지능 활용 수계 오염원 탐지 및 물환경 관리 방안 마련 : 1년차 보고서,낙동강수계관리위원회,정책보고서,,환경 > 상하수도·수질,,,드론과 인공지능 활용 수계 오염원 탐지 및 물환경 관리 방안 마련 : 1년차 보고서,official_title,"낙동강수계관리위원회 (2021), 「드론과 인공지능 활용 수계 오염원 탐지 및 물환경 관리 방안 마련 : 1년차 보고서」","한국 정책보고서에서는 이 위험을 “드론과 인공지능 활용 수계 오염원 탐지 및 물환경 관리 방안 마련 : 1년차 보고서”라는 문맥에서 다룬다. 본 연구는 이를 노동, 산업, 경제, 사회복지 또는 환경 영향와 관련해 한국 정책 문헌에서 관찰되는 'Environmental cost (water consumption)' 위험으로 정의한다."
