id,kind,l0,l1,l2,l3,l4_label,phrase,definition,source,scope,x,y,risk_color,evidence_status,evidence_title,evidence_url,evidence_type,risk_severity_1to5,risk_probability_proxy_0to1,risk_impact_score,risk_impact_percentile,risk_visual_radius
RISK-REF-1050,risk,Risk,Discrimination and toxic content,Exposure to toxic content,Exposure to toxic content,Harmful responses,harmful responses,"Current Frontier AI mdoels amplify existing biases within their training data and can be manipulated into providing potentially harmful responses, for example abusive language or discriminatory responses91,92. This is not limited to text generation but can be seen across all modalities of generative AI93. Training on large swathes of UK and US English internet content can mean that misogynistic, ageist, and white supremacist content is overrepresented in the training data94.",Government Office for Science (2023),global,1.664593,1.321943,#c84a5f,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,1.47,0.730135,1.0733,0.3542839274546591,9.758963086485256
RISK-REF-1051,risk,Risk,"AI system safety, robustness, and control",Lack of transparency or interpretability,Lack of transparency or interpretability,Lack of transparency and interpretability,lack of transparency and interpretability,Today's Frontier AI is difficult to interpret and lacks transparency. Contextual understanding of the training data is not explicitly embedded within these models. They can fail to capture perspectives of underrepresented groups or the limitations within which they are expected to perform without fine tuning or reinforcement learning with human feedback (RLHF).,Government Office for Science (2023),global,0.569145,2.702279,#2f8fa3,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,3.0,0.296056,0.8882,0.274859287054409,8.496248010308497
RISK-REF-1052,risk,Risk,Socioeconomic and environmental harms,Economic and cultural devaluation of human effort,Economic and cultural devaluation of human effort,Intellectual property rights,intellectual property rights,There are also issues around intellectual property rights for content in training datasets,Government Office for Science (2023),global,0.065844,2.117364,#3c9a6b,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,4.0,0.181526,0.7261,0.2051282051282051,7.390434321230956
RISK-REF-1053,risk,Risk,"AI system safety, robustness, and control",Misaligned goal pursuit,AI pursuing its own goals in conflict with human goals or values,Misalignment,misalignment,"A highly agentic, self-improving system, able to achieve goals in the physical world without human oversight, pursues the goal(s) it is set in a way that harms human interests. For this risk to be realised requires an AI system to be able to avoid correction or being switched off.",Government Office for Science (2023),global,0.823833,2.384312,#2f8fa3,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,1.0,0.22906,0.2291,0.024390243902439,4.0
RISK-REF-1054,risk,Risk,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,Power centralization and unfair distribution of benefits,Single point of failure,single point of failure,"Intense competition leads to one company gaining a technical edge, exploiting this to the point its model controls, or is the basis for other models controlling, multiple key systems. Lack of safety, controllability, and misuse cause these systems to fail in unexpected ways.",Government Office for Science (2023),global,0.392726,1.835505,#3c9a6b,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1055,risk,Risk,Human agency and interaction harms,Loss of human agency and autonomy,Loss of human agency and autonomy,Overreliance,overreliance,"As AI capability increases, humans grant AI more control over critical systems and eventually become irreversibly dependent on systems they don’t fully understand. Failure and unintended outcomes cannot be controlled.",Government Office for Science (2023),global,0.78263,1.947249,#b66bb0,incremental markdown risk source; semantically new L4 node,Government Office for Science (2023); Report,https://assets.publishing.service.gov.uk/media/653bc393d10f3500139a6ac5/future-risks-of-frontier-ai-annex-a.pdf,Report,2.83,0.22906,0.6482,0.1863664790494058,6.859016144925339
RISK-REF-1060,risk,Risk,Malicious use and weaponization,"Fraud, scams, and targeted manipulation",Psychological,Dehumanisation/objectification,dehumanisation objectification,"Use or misuse of a technology system to depict and/or treat people as not human, less than human, or as objects.",Abercrombie et al. (2024),global,1.386653,1.511053,#9b3d3d,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,2.2,0.941343,2.071,0.8211382113821138,16.565072386871826
RISK-REF-1068,risk,Risk,Socioeconomic and environmental harms,Competitive dynamics,Financial and business,Increased competition,increased competition,The inappropriate or unethical use of technology to gain market share.,Abercrombie et al. (2024),global,0.570797,1.930695,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.22906,0.9162,0.2914321450906816,8.687258394603198
RISK-REF-1069,risk,Risk,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,Financial and business,Monopolisation,monopolisation,"Abuse of market power through the control of prices, thereby limiting competition and creating unfair barriers to entry.",Abercrombie et al. (2024),global,0.367676,1.806707,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1072,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of freedom of speech/expression,loss of freedom of speech expression,"Restrictions to or loss of people’s right to articulate their opin- ions and ideas without fear of retaliation, censorship, or legal sanction.",Abercrombie et al. (2024),global,0.342999,1.992283,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1073,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of freedom of assembly/association,loss of freedom of assembly association,"Restrictions to or loss of people’s right to come together and collectively express, promote, pursue, and defend their collective or shared ideas, and/or to join an association.",Abercrombie et al. (2024),global,0.231756,1.989037,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1074,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of social rights and access to public services,loss of social rights and access to public services,"Restrictions to or loss of rights to work, social secu- rity, and adequate standard of living, housing, health and education.",Abercrombie et al. (2024),global,0.20836,2.042721,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1075,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of right to information,loss of right to information,"Restrictions to or loss of people’s right to seek, receive and impart information held by public bodies.",Abercrombie et al. (2024),global,0.360471,1.876513,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1076,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of right to free elections,loss of right to free elections,Restrictions to or loss of people’s right to participate in free elections at reasonable intervals by secret ballot.,Abercrombie et al. (2024),global,0.431959,1.984287,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1077,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of right to liberty and security,loss of right to liberty and security,Restrictions to or loss of liberty as a result of illegal or arbitrary arrest or false imprisonment.,Abercrombie et al. (2024),global,0.136232,1.964957,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1078,risk,Risk,Socioeconomic and environmental harms,Socioeconomic and environmental,Human rights and civil liberties,Loss of right to due process,loss of right to due process,"Restrictions to or loss of right to be treated fairly, efficiently and effectively by the administration of justice.",Abercrombie et al. (2024),global,0.05175,2.221955,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.494991,1.98,0.7926829268292683,15.944288637914044
RISK-REF-1079,risk,Risk,Privacy and security harms,AI system security vulnerabilities and attacks,Human rights and civil liberties,Privacy loss,privacy loss,"Unwarranted exposure of an individual’s private life or personal data through cyberattacks, doxxing, etc.",Abercrombie et al. (2024),global,-0.028558,1.546283,#6a58a8,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,1.0,0.477582,0.4776,0.1466541588492808,5.695217160615478
RISK-REF-1084,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Societal and cultural,Societal destabilisation,societal destabilisation,"Societal instability in the form of strikes, demonstrations and other types of civil unrest caused by loss of jobs to technology, unfair algorithmic outcomes, disinformation, etc.",Abercrombie et al. (2024),global,0.59109,1.966954,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1085,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Societal and cultural,Societal inequality,societal inequality,"Increased difference in social status or wealth between individuals or groups caused or amplified by a technology system, leading to the loss of social and community wellbeing/cohesion and destabilisation.",Abercrombie et al. (2024),global,0.672895,2.080152,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1086,risk,Risk,Malicious use and weaponization,Cyberattacks and weapons misuse,Societal and cultural,Violence/armed conflict,violence armed conflict,"Use or misuse of a technology system to incite, facilitate or conduct cyberattacks, security breaches, lethal, biological and chemical weapons development, resulting in violence and armed conflict.",Abercrombie et al. (2024),global,0.871574,1.333497,#9b3d3d,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,2.0,0.423812,0.8476,0.2342088805503439,8.21928295308118
RISK-REF-1088,risk,Risk,Socioeconomic and environmental harms,Power centralization and unfair distribution of benefits,Political and economic,Power concentration,power concentration,"Amplification of concentration of economic and/or political wealth and power, potentially resulting in increased inequality and instability.",Abercrombie et al. (2024),global,0.279447,1.894836,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1089,risk,Risk,Malicious use and weaponization,Disinformation and influence operations,Political and economic,Electoral interference,electoral interference,Generation of false or misleading information that can interrupt or mislead voters and/or undermine trust in electoral processes.,Abercrombie et al. (2024),global,1.10536,1.611461,#9b3d3d,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,2.0,0.785446,1.5709,0.6116322701688556,13.153490487379669
RISK-REF-1090,risk,Risk,Socioeconomic and environmental harms,Increased inequality and decline in employment quality,Political and economic,Political instability,political instability,"Political polarisation or unrest caused by increased inequality, job losses, over- dependence on technology making societies vulnerable to systemic failures, etc, arising from or amplified by the use or misuse of a technology system.",Abercrombie et al. (2024),global,0.577833,1.912693,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.321527,1.2861,0.3977485928705441,11.210642007124989
RISK-REF-1091,risk,Risk,Malicious use and weaponization,Disinformation and influence operations,Political and economic,Political manipulation,political manipulation,"Use or misuse of personal data to target individuals’ interests, personalities and vulnerabilities with tailored political messages via micro-advertising or deepfakes/synthetic media.",Abercrombie et al. (2024),global,1.049798,1.649967,#9b3d3d,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,2.0,0.785446,1.5709,0.6116322701688556,13.153490487379669
RISK-REF-1092,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Biodiversity loss,biodiversity loss,"Over-expansion of technology infrastructure, or inadequate alignment of technology with sustainable practices, leading to deforestation, habitat destruction, and fragmentation and loss of biodiversity.",Abercrombie et al. (2024),global,0.917977,1.895211,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1093,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Carbon emissions,carbon emissions,"Release of carbon dioxide, nitric oxide and other gases, increasing carbon emissions, exacerbating climate change, and negatively impacting local communities.",Abercrombie et al. (2024),global,0.510174,1.98105,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1094,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Electronic waste,electronic waste,"Electrical or electronic equipment that is waste, including all components, sub-assemblies and consumables that are part of the equipment at the time the equipment becomes waste",Abercrombie et al. (2024),global,0.795201,2.053078,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1095,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Excessive landfill,excessive landfill,"Excessive disposal of electrical or electronic equipment leading to ecological/biodiversity damage, and disrupting the livelihoods and eroding the rights of local communities.",Abercrombie et al. (2024),global,0.517467,1.849497,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1096,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Excessive water consumption,excessive water consumption,"Excessive use of water to cool data centres and for other purposes, leading to water restrictions or shortages for local communities or businesses.",Abercrombie et al. (2024),global,0.536092,1.955922,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1097,risk,Risk,Socioeconomic and environmental harms,Environmental harm,Environmental,Natural resource depletion,natural resource depletion,"Extraction of minerals, metals, rare earths, and fossil fuels that deplete natural resources and increase carbon emissions.",Abercrombie et al. (2024),global,0.524238,1.910047,#3c9a6b,incremental markdown risk source; semantically new L4 node,Abercrombie et al. (2024); Journal Article,https://arxiv.org/pdf/2407.01294,Journal Article,4.0,0.11453,0.4581,0.0891181988742964,5.562192071553096
RISK-REF-1098,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Inadequate specification of ODD,inadequate specification of odd,"The operational design domain (ODD) is a technical description of the application’s operational environment, initially conceptualized for autonomous driving systems. An inadequate specification of the ODD limits essential functions such as testing the learned functionality and out-of-distribution detection.",Schnitzer et al. (2024),global,0.770305,1.716536,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1099,risk,Risk,"AI system safety, robustness, and control",Dangerous capabilities,AI possessing dangerous capabilities,Inappropriate degree of automation,inappropriate degree of automation,The AI application’s degree of automation ranges from no automation to fully autonomous. AI applications with a high degree of automation may exhibit unexpected behaviour and pose risks in terms of their reliability and safety.,Schnitzer et al. (2024),global,0.727993,1.798795,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1100,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Inadequate planning of performance requirements,inadequate planning of performance requirements,"The expected performance of the AI system should be planned adequately. Hereby, an important aspect is that chosen performance metrics are meaningful for presenting the intended functionality. Otherwise, expectations and safety requirements can be unfulfillable at later life cycle stages.",Schnitzer et al. (2024),global,0.679587,1.786922,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1101,risk,Risk,"AI system safety, robustness, and control",Lack of transparency or interpretability,Lack of transparency or interpretability,Insufficient AI development documentation,insufficient ai development documentation,"Throughout the development of an AI system, it is vital to document every decision and action taken. This is not only essential to optimize the development process itself but also required for the auditability of the AI system.",Schnitzer et al. (2024),global,0.595471,2.673155,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.0,0.296056,0.8882,0.274859287054409,8.496248010308497
RISK-REF-1102,risk,Risk,"AI system safety, robustness, and control",Lack of transparency or interpretability,Lack of transparency or interpretability,Inappropriate degree of transparency to end users,inappropriate degree of transparency to end users,"The transparency to end users of the AI system increases the user’s trust in the AI application. If not adequately integrated into the design, this might prevent the proper operation and cause potential misuse of the AI application.",Schnitzer et al. (2024),global,0.580049,2.664956,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.0,0.296056,0.8882,0.274859287054409,8.496248010308497
RISK-REF-1103,risk,Risk,Cross-cutting harms and trustworthiness failures,Excluded,Excluded,Missing requirements for the implemented hardware,missing requirements for the implemented hardware,"The development and operation of an AI system can require significant amounts of (computational) power. If not considered in the hardware selection, this can become an issue in development and operation.",Schnitzer et al. (2024),global,0.654287,1.929221,#8b8b8b,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,2.4777,0.581205,1.4401,0.4840525328330206,12.261199120745848
RISK-REF-1104,risk,Risk,"AI system safety, robustness, and control","AI system safety, failures, and limitations","AI system safety, failures, and limitations",Choice of untrustworthy data source,choice of untrustworthy data source,The choice of a trustworthy data source is a first prerequisite in order to fulfill data quality requirements. This is especially the case if third-party data sources are used to develop the AI system.,Schnitzer et al. (2024),global,0.518704,1.740719,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1105,risk,Risk,"AI system safety, robustness, and control","AI system safety, failures, and limitations","AI system safety, failures, and limitations",Lack of data understanding,lack of data understanding,The correct understanding of the used data for developing an AI system is a prerequisite to avoid data shortcomings and hinders the development of an AI system which is best suiting for the intended functionality.,Schnitzer et al. (2024),global,0.728168,1.897909,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1106,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Incorrect data labels,incorrect data labels,"Data labels are essential for any supervised learning algorithm since they preset the result of the learning process. If the correctness of the data labels is not given, the AI system is prevented from learning the ground truth and therefore the intended functionality.",Schnitzer et al. (2024),global,0.732126,1.770813,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1107,risk,Risk,Privacy and security harms,AI system security vulnerabilities and attacks,AI system security vulnerabilities and attacks,Data poisoning,data poisoning,"Data poisoning describes an attack in the form of an injection of malicious data into the training set. If not prevented, this attack leads the AI system to learn unintended behavior.",Schnitzer et al. (2024),global,0.795459,1.204713,#6a58a8,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,1.0,0.477582,0.4776,0.1466541588492808,5.695217160615478
RISK-REF-1108,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Insufficient data representation,insufficient data representation,The distribution of the data used for training a model should match the operational data ́s distribution while consisting of sufficiently many samples. An important aspect of matching distributions between training and operational data is that also data which is rarely confronting the AI system in operation is represented in the training data.,Schnitzer et al. (2024),global,0.686135,1.84078,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1109,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Problems of synthetic data,problems of synthetic data,"In the case of sparse data quantity, the simulation or generation of data is a valid alternative. However, it is essential to make sure that the simulated data is sufficiently similar to real data, especially in the way the AI system perceives them. Otherwise, generalization to operational data and reliable operational behavior can not be guaranteed.",Schnitzer et al. (2024),global,0.807103,1.751027,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1110,risk,Risk,"AI system safety, robustness, and control","AI system safety, failures, and limitations","AI system safety, failures, and limitations",Inappropriate data splitting,inappropriate data splitting,"In data-driven AI development, the annotated data set is commonly split into training, validation, and test sets, whereby it is essential that the latter is not used for development but only for evaluation. Using the test set for training manipulates the testing strategy, which is the basis of the system’s quality assurance.",Schnitzer et al. (2024),global,0.640766,1.66462,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1111,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Poor model design choices,poor model design choices,The model specifications have significant impact on the functionality of an AI system. The developer mak- ing wrong decisions might cause the AI system to behave biased and unreliable.,Schnitzer et al. (2024),global,0.763199,1.734895,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1112,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Over- and underfitting,over and underfitting,Over- and underfitting describe the over or insufficient adaption of a model to training data. Both phenomena can cause an AI system to behave unreliably if confronted with operational data.,Schnitzer et al. (2024),global,0.967213,1.768607,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1113,risk,Risk,"AI system safety, robustness, and control",Lack of transparency or interpretability,Lack of transparency or interpretability,Lack of explainability,lack of explainability,The explainability of AI systems based on so-called black-box models is often limited. This opaqueness of AI systems can prevent developers from detecting shortcomings in the data or the model itself and decrease the performance and safety levels of the AI system.,Schnitzer et al. (2024),global,0.623737,2.731775,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.0,0.296056,0.8882,0.274859287054409,8.496248010308497
RISK-REF-1114,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Unreliability in corner cases,unreliability in corner cases,"AI systems tend to show unreliable behavior when confronted with rare or ambiguous input data, also called corner cases. Therefore, the controlled behavior is required whenever the AI system is faces a corner case.",Schnitzer et al. (2024),global,0.798974,1.801235,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1115,risk,Risk,"AI system safety, robustness, and control","AI system safety, failures, and limitations","AI system safety, failures, and limitations",Uncertainty concerns,uncertainty concerns,"AI systems should be able not only to return output for a given instance but also to provide a corresponding level of confidence. If such a method is not implemented or not working correctly, this can have a negative impact on performance and safety.",Schnitzer et al. (2024),global,0.75463,1.76695,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.06,0.93281,2.8544,0.8974358974358975,21.909270067460017
RISK-REF-1116,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Operational data issues,operational data issues,"Until the deployment of the AI application into its operational environment, the AI system has been tested with a test set that aims to approximate the distribution of operational data. However, an unexpected deviation in this approximation can cause an AI application to behave unreliably. Therefore, its behavior under confrontation with operational data needs to be evaluated.",Schnitzer et al. (2024),global,0.814401,1.774925,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1117,risk,Risk,"AI system safety, robustness, and control",Capability and robustness failures,Lack of capability or robustness,Data drift,data drift,Data drift is a phenomenon in that distribution of operational input data departs from those used during training. This can cause a degradation in performance.,Schnitzer et al. (2024),global,0.897472,1.687363,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.09,0.928071,2.8677,0.967479674796748,22.0
RISK-REF-1118,risk,Risk,"AI system safety, robustness, and control",Lack of transparency or interpretability,Lack of transparency or interpretability,Concept drift,concept drift,"Concept drift refers to a change in the rela- tionship between input variables and model output. If not treated appropriately, concept drift can reduce the reliability of AI systems.",Schnitzer et al. (2024),global,0.605488,2.615949,#2f8fa3,incremental markdown risk source; semantically new L4 node,Schnitzer et al. (2024); Journal Article,https://link.springer.com/chapter/10.1007/978-981-99-9836-4_27#Tab1,Journal Article,3.0,0.296056,0.8882,0.274859287054409,8.496248010308497
